fid,id,LDEN,st_area_sh,st_length_,Long,Lat
65,76513,50,100.07174138,40.0143457035,3.914,43.65535
66,76640,50,800.573624965,160.057352597,3.97018,43.65467
67,76846,52,200.144574105,60.021733718,3.86392,43.65599
68,78361,51,100.07171114,40.0143396577,3.95749,43.65438
69,78692,53,200.145005975,60.0217215782,3.90698,43.655
70,79947,51,200.14553647,60.0218268819,3.88535,43.65507
71,80804,51,100.07176411,40.0143502489,3.8846,43.65486
72,82339,60,100.07220753,40.0144389006,3.9716,43.65337
73,82348,55,100.07170359,40.0143381492,3.97581,43.65331
74,86392,50,100.072222635,40.0144419205,3.94456,43.65285
75,86863,51,100.073336895,40.0146646915,3.80213,43.6546
76,86962,54,100.073275995,40.0146525159,3.8739,43.65365
77,88179,56,100.07278722,40.0145547975,3.86212,43.65354
78,88719,50,100.072252905,40.0144479723,3.91008,43.6528
79,88762,50,100.072222635,40.0144419205,3.93884,43.65239
80,89574,50,1601.15440207,320.115670903,3.92049,43.65283
81,92729,62,100.07381038,40.014759354,3.83569,43.6529
82,93705,60,100.07277203,40.0145517596,3.88254,43.65209
83,93723,50,100.0732684,40.0146509995,3.88861,43.65201
84,94532,51,100.07177929,40.0143532838,3.87411,43.65203
85,95234,59,100.07269638,40.0145366351,3.97301,43.65056
86,97316,55,100.07278722,40.0145547975,3.86653,43.65159
87,97560,57,100.07171114,40.0143396577,3.95999,43.65029
88,102321,58,100.07274171,40.0145456978,3.91881,43.64988
89,102605,52,200.14562008,60.0217382814,3.83471,43.65094
90,104122,50,100.07376478,40.0147502374,3.89389,43.64987
91,107442,53,200.14602147,60.0219246033,3.89982,43.6492
92,108895,52,2701.9650606,460.167485362,3.92142,43.64932
93,109401,58,100.07221508,40.0144404101,3.95521,43.64802
94,109417,59,100.07270392,40.0145381435,3.96711,43.64785
95,111577,53,100.07278722,40.0145547975,3.8651,43.64882
96,111651,53,200.14601768,60.0218238492,3.89893,43.6484
97,112193,50,5604.07393463,420.153010154,3.93599,43.64832
98,112830,53,100.073336895,40.0146646915,3.80411,43.64936
99,113447,55,100.07277203,40.0145517606,3.88393,43.6482
100,114280,50,200.14706735,60.0220314297,3.86831,43.64828
101,114861,54,100.07322297,40.0146419148,3.94378,43.6471
102,115287,55,100.07272658,40.0145426739,3.9418,43.64704
103,115498,62,100.07379516,40.0147563111,3.85492,43.64815
104,116337,52,100.07376478,40.0147502374,3.89172,43.64747
105,116400,52,100.073238095,40.0146449387,3.92865,43.64696
