fid,id,LDEN,st_area_sh,st_length_,Long,Lat
300,307743,57,100.07829294,40.0156555249,3.85371,43.61026
301,308126,62,300.23645546,80.0315232208,3.82286,43.61067
302,308930,67,100.07875138,40.0157471778,3.90894,43.60933
303,309109,52,200.157108875,60.0236374657,3.83983,43.61022
304,310763,63,100.07824741,40.0156464245,3.91129,43.60894
305,310882,57,100.07882738,40.0157623718,3.81641,43.61012
306,311643,58,100.07926293,40.0158494486,3.89357,43.609
307,312437,52,200.15859421,60.0237336603,3.85659,43.60932
308,312752,52,200.15767002,60.0237458425,3.80835,43.60991
309,313159,66,400.31442588,100.039256601,3.9353,43.60819
310,313579,67,100.07873624,40.015744151,3.92663,43.60818
311,313728,58,200.157105075,60.0235351862,3.84086,43.60926
312,315522,62,200.158101625,60.0236344244,3.84778,43.60881
313,315524,59,1301.02584534,280.109886384,3.84896,43.60879
314,315739,58,200.15749519,60.023518499,3.91293,43.60792
315,315819,57,200.15716983,60.0235443236,3.80394,43.6093
316,316925,52,100.078781715,40.0157532454,3.87026,43.60824
317,317061,53,200.15700637,60.0236222811,3.90642,43.60779
318,317981,73,100.07877413,40.015751726,3.88326,43.60788
319,318087,63,300.237231795,80.0314898141,3.91521,43.60744
320,318253,53,100.07881214,40.015759325,3.8373,43.60841
321,318545,56,100.07925535,40.0158479332,3.90022,43.60756
322,318816,55,100.07979729,40.0159562765,3.85427,43.60809
323,319246,52,300.236936595,80.031515607,3.83495,43.60826
324,319259,57,100.07930852,40.0158585609,3.83829,43.60822
325,320937,56,400.31557773,100.039476278,3.88619,43.60737
326,321261,60,100.07878932,40.0157547628,3.8633,43.60752
327,321823,72,100.079270515,40.015850965,3.88336,43.60716
328,322735,52,500.395359805,120.047354417,3.88173,43.60709
329,323759,55,100.079262935,40.0158494476,3.89239,43.60668
330,325091,63,2301.82048651,440.174282616,3.87109,43.60704
331,325276,55,400.31702141,100.039470214,3.90493,43.6063
332,325486,53,100.07879692,40.0157562822,3.85151,43.60687
333,326039,56,100.07878932,40.0157547618,3.86365,43.60662
334,326144,78,100.079270515,40.015850965,3.88297,43.60635
335,327129,56,100.079270515,40.015850965,3.88321,43.60617
336,330147,54,100.07875138,40.0157471778,3.91069,43.60525
337,333927,59,100.0797745,40.0159517193,3.88244,43.60492
338,334308,54,100.0792857,40.0158540008,3.86547,43.60506
339,335672,54,100.07979729,40.0159562765,3.85617,43.60492
340,335736,50,100.07978209,40.0159532377,3.86806,43.60476
341,336351,53,100.07976691,40.0159502029,3.89023,43.60436
342,336945,53,100.07982775,40.015962366,3.81121,43.60524
343,337841,57,100.07973661,40.0159441453,3.92985,43.60355
344,339944,63,100.07976691,40.0159502029,3.88996,43.60365
345,342451,52,100.07978209,40.0159532377,3.87273,43.60334
346,343283,62,100.0792781,40.0158524823,3.87149,43.60318
347,343544,50,200.158109235,60.0238374599,3.84139,43.60354
348,343646,54,100.0792857,40.0158540008,3.86208,43.60322
349,345133,56,100.07975175,40.0159471721,3.91024,43.60229
350,345164,51,100.07972149,40.0159411225,3.93588,43.60193
351,345557,61,200.15895412,60.0238147104,3.93786,43.60186
352,347873,54,300.23929315,80.0319004054,3.89549,43.60195
353,348028,51,300.238895485,80.031813317,3.84826,43.60247
354,348442,50,100.07879692,40.0157562822,3.85115,43.60228
355,350203,50,100.07976691,40.0159502029,3.89226,43.60137
356,350281,52,100.079744175,40.0159456587,3.92569,43.6009
357,351187,54,300.2394223,80.0321186322,3.84011,43.60189
358,351477,56,100.07974417,40.0159456597,3.91479,43.60078
359,352882,73,100.08027089,40.0160509582,3.87713,43.60094
360,354221,60,100.07976691,40.0159502029,3.90164,43.60034
361,354287,57,1100.88504304,240.096676456,3.81905,43.60181
362,356168,57,100.08079005,40.0161547523,3.86894,43.60033
363,358362,57,100.07976691,40.0159502029,3.89394,43.59954
364,358582,54,100.08029367,40.0160555144,3.86013,43.59991
365,360627,56,100.08029367,40.0160555144,3.86074,43.59945
366,362169,63,100.08081288,40.0161593134,3.84104,43.59936
367,362659,53,200.16009096,60.0240328924,3.85027,43.59914
368,362898,62,100.080248145,40.016046413,3.91336,43.59828
369,363013,56,100.08079766,40.0161562707,3.84079,43.59918
370,364745,60,100.080278475,40.0160524766,3.87298,43.59839
371,365773,50,100.08079766,40.0161562707,3.85501,43.59836
372,365792,50,200.16107613,60.0241321301,3.86232,43.59831
373,366320,67,100.08075212,40.0161471664,3.91259,43.59748
374,367977,51,200.16154215,60.0241260578,3.88193,43.59746
375,368280,50,100.080278475,40.0160524766,3.87432,43.59747
376,368748,62,100.080248145,40.016046413,3.91283,43.59685
377,369892,52,100.081286445,40.0162539892,3.86861,43.5971
378,370945,51,500.40336276,120.048349836,3.88574,43.59661
379,372235,55,200.16254252,60.0243275694,3.88135,43.59634
380,372520,50,100.08178284,40.0163532261,3.87503,43.59629
381,372868,59,300.241850995,80.0324087395,3.87404,43.5963
382,373185,58,100.081286445,40.0162539892,3.86289,43.59627
383,373801,55,100.08180564,40.0163577873,3.83601,43.59645
384,375072,51,100.08076728,40.0161501971,3.88319,43.59555
385,375505,58,100.08023301,40.0160433872,3.93371,43.59476
386,376983,54,100.08080526,40.0161577931,3.83983,43.59559
387,379023,61,200.16101542,60.0241215104,3.90452,43.59427
388,379154,50,100.08130165,40.016257029,3.84601,43.59497
389,379276,52,100.080782455,40.0161532339,3.87214,43.59462
390,379282,52,100.08177524,40.0163517098,3.87362,43.5946
391,380279,54,100.08130165,40.016257029,3.84848,43.59467
392,380280,55,100.08079766,40.0161562707,3.8486,43.59466
393,380685,52,100.08079005,40.0161547523,3.85207,43.59453
394,384439,51,100.081286445,40.0162539892,3.86752,43.59342
395,384451,54,100.08078246,40.0161532319,3.86988,43.59339
396,384672,58,100.08130165,40.016257029,3.85105,43.59355
397,384967,58,100.081316875,40.0162600727,3.83223,43.59371
398,385314,61,100.08181325,40.0163593096,3.8326,43.59362
399,385644,52,900.735864805,200.081498835,3.82994,43.59367
400,386032,52,100.08129404,40.0162555086,3.85649,43.59312
401,386197,60,300.24280961,80.032503423,3.88956,43.59276
402,386243,54,100.081256095,40.0162479217,3.9054,43.59245
403,387827,61,100.08177524,40.0163517098,3.87617,43.5924
404,388755,51,200.16257289,60.0243290858,3.86335,43.59231
405,388903,67,100.08176007,40.016348677,3.90204,43.59178
406,389662,58,400.32568016,100.040589154,3.8526,43.5922
407,390532,60,100.08129404,40.0162555086,3.85336,43.5919
408,390855,51,100.08078246,40.0161532319,3.87132,43.59157
409,391566,59,100.08179043,40.0163547465,3.85373,43.59153
410,391888,57,100.081278845,40.0162524708,3.87329,43.59118
411,393623,66,100.08179043,40.0163547465,3.85482,43.5908
412,393923,55,100.08178283,40.0163532281,3.86968,43.59051
413,393945,62,100.08227923,40.0164524651,3.87327,43.59046
414,394180,50,200.162569095,60.0244313612,3.87277,43.59042
415,394423,56,100.08178284,40.0163532261,3.87847,43.59021
416,395036,50,100.08179043,40.0163547465,3.86112,43.59018
417,396144,52,200.1626033,60.0243366857,3.8496,43.58992
418,396584,55,200.16406966,60.0246313557,3.87089,43.58946
419,397000,50,100.08178284,40.0163532261,3.87311,43.5892
420,397546,61,400.32818492,100.041092939,3.85726,43.58928
421,397911,50,100.08231725,40.0164600669,3.83212,43.5893
422,398317,50,100.081805645,40.0163577863,3.84301,43.58898
423,398368,53,100.08179043,40.0163547465,3.86542,43.58868
424,398562,53,100.081790435,40.0163547455,3.86356,43.58861
425,399738,53,100.08178284,40.0163532261,3.86986,43.58799
426,399949,56,200.1635429,60.0245275637,3.88633,43.58772
427,401248,57,100.08280602,40.0165577815,3.85313,43.5874
428,401858,50,100.08278322,40.0165532204,3.86909,43.58692
429,403066,56,500.40947136,100.041089897,3.85913,43.58662
430,403306,50,100.08227923,40.0164524651,3.88133,43.58612
431,404378,78,100.08227923,40.0164524651,3.87612,43.58565
432,406054,68,200.16460406,60.0247366741,3.84626,43.5852
433,406111,58,100.08279081,40.0165547407,3.86681,43.58488
434,406411,56,500.41050216,120.049168035,3.84928,43.58499
435,406512,52,100.082264055,40.0164494313,3.88661,43.58443
436,407131,54,100.08281364,40.0165593019,3.83089,43.58473
437,407472,51,200.16455846,60.0247275579,3.87279,43.58399
438,408013,51,100.08279081,40.0165547407,3.86777,43.58369
439,408098,51,100.08280602,40.0165577815,3.83669,43.58402
440,408530,53,200.165092845,60.0248343897,3.85353,43.58357
441,409290,57,400.331754745,100.041195218,3.83401,43.58333
442,409444,55,100.08281364,40.0165593019,3.82739,43.58333
443,410051,52,100.083302415,40.0166570174,3.84991,43.58276
444,411080,51,100.08282125,40.0165608262,3.82316,43.58258
445,411434,52,100.08382164,40.0167608204,3.81993,43.58244
446,411619,57,100.08331764,40.0166600611,3.81981,43.58235
447,411680,53,100.08331764,40.0166600611,3.83652,43.58213
448,413414,64,100.08280602,40.0165577815,3.83997,43.58118
449,413453,51,100.082294425,40.0164555028,3.86299,43.58088
450,414271,56,100.08279842,40.0165562591,3.85865,43.58058
451,414522,63,100.08227923,40.0164524651,3.88007,43.5802
452,414978,52,100.08380641,40.0167577757,3.83883,43.58048
453,416465,56,100.084310415,40.016858533,3.83683,43.5797
454,416524,58,100.08279081,40.0165547407,3.86753,43.57929
455,416757,52,700.582219275,160.066539487,3.82815,43.57982
456,419078,57,100.083302415,40.0166570174,3.85091,43.57807
457,419579,56,100.08381402,40.0167592981,3.8306,43.57798
458,420045,51,100.08279081,40.0165547407,3.85523,43.57738
459,420508,67,100.08377601,40.0167516983,3.87416,43.57686
460,420744,57,100.084310415,40.016858533,3.83454,43.57721
461,421047,58,100.0843028,40.0168570116,3.84679,43.57686
462,421113,54,100.083325255,40.0166615845,3.82042,43.57712
463,422349,58,200.167135475,60.025038948,3.82839,43.5763
464,422358,50,200.16762804,60.0251412296,3.82969,43.57632
465,423077,57,200.168636045,60.0251381849,3.83122,43.57581
466,423684,63,100.08382164,40.0167608204,3.82818,43.57549
467,423990,53,100.08381402,40.0167592981,3.83647,43.5752
468,424386,59,100.0842952,40.0168554913,3.8533,43.57471
