fid,DN,X_Coord,Y_Coord
"312","54",3.9557378706,43.65118048978
"313","53",3.956462627,43.65118048978
"314","55",3.9571873834,43.65118048978
"315","57",3.9579121398,43.65118048978
"316","60",3.9586368962,43.65118048978
"317","63",3.9593616526,43.65118048978
"318","62",3.960086409,43.65118048978
"319","59",3.9608111654,43.65118048978
"320","56",3.9615359218,43.65118048978
"321","52",3.96762387556,43.65045497774
"322","53",3.9687834858,43.65118048978
"323","59",3.9724072678,43.65118048978
"324","61",3.9734944024,43.65118048978
"325","60",3.974581537,43.65118048978
"326","59",3.9753062934,43.65118048978
"327","59",3.97974542635,43.651089800775
"328","57",3.8569898111,43.64991084371
"329","54",3.86795175165,43.649638776695
"330","57",3.8861612562,43.65045497774
"331","54",3.892004604675,43.6496841211975
"332","58",3.920224807,43.65045497774
"333","51",3.9318209094,43.65045497774
"334","50",3.9325456658,43.65045497774
"335","51",3.9332704222,43.65045497774
"336","51",3.938343717,43.65045497774
"337","50",3.9390684734,43.65045497774
"338","51",3.9397932298,43.65045497774
"339","57",3.9539259796,43.65045497774
"340","56",3.956462627,43.65045497774
"341","59",3.9586368962,43.65045497774
"342","61",3.9593616526,43.65045497774
"343","60",3.960086409,43.65045497774
"344","58",3.9608111654,43.65009222172
"345","51",3.9680587294,43.65045497774
"346","52",3.9687834858,43.65045497774
"347","57",3.9716825114,43.65045497774
"348","58",3.9724072678,43.65045497774
"349","59",3.9738567806,43.65045497774
"350","56",3.85633474281538,43.6490318579692
"351","57",3.8557214874,43.64936670968
"352","58",3.8564462438,43.64936670968
"353","57",3.8843493652,43.6497294657
"354","58",3.8861612562,43.6497294657
"355","57",3.887610769,43.6497294657
"356","52",3.9318209094,43.6497294657
"357","51",3.9325456658,43.6497294657
"358","52",3.9332704222,43.6497294657
"359","52",3.938343717,43.6497294657
"360","51",3.9390684734,43.6497294657
"361","52",3.9397932298,43.6497294657
"362","57",3.9521140886,43.6497294657
"363","58",3.9532012232,43.6497294657
"364","59",3.9542883578,43.6497294657
"365","60",3.9550131142,43.6497294657
"366","59",3.9557378706,43.6497294657
"367","58",3.956462627,43.6497294657
"368","57",3.9571873834,43.6497294657
"369","59",3.9597240308,43.6497294657
"370","58",3.98252624763238,43.6528802608451
"371","54",3.7962914626,43.64900395366
"372","56",3.80034157189412,43.6491319851965
"373","54",3.80600319836,43.6493425259453
"374","58",3.883986987,43.64864119764
"375","59",3.8847117434,43.64900395366
"376","60",3.885798878,43.64900395366
"377","59",3.8868860126,43.64900395366
"378","58",3.887610769,43.64900395366
"379","53",3.8977573586,43.64900395366
"380","53",3.9325456658,43.64900395366
"381","54",3.9379813388,43.64900395366
"382","53",3.9390684734,43.64900395366
"383","54",3.936140457544,43.651253040984
"384","58",3.9521140886,43.64864119764
"385","59",3.952838845,43.64864119764
"386","60",3.9535636014,43.64864119764
"387","61",3.9542883578,43.64900395366
"388","63",3.9550131142,43.64900395366
"389","62",3.9557378706,43.64900395366
"390","60",3.956462627,43.64900395366
"391","53",3.9682399185,43.64918533167
"392","57",3.8564462438,43.64827844162
"393","60",3.8847117434,43.64827844162
"394","63",3.885798878,43.64827844162
"395","61",3.8868860126,43.64827844162
"396","59",3.887610769,43.6479156856
"397","54",3.8905097946,43.6479156856
"398","53",3.891234551,43.6479156856
"399","52",3.8919593074,43.64827844162
"400","53",3.8926840638,43.64827844162
"401","53",3.8963078458,43.6479156856
"402","52",3.8970326022,43.6479156856
"403","51",3.8977573586,43.64827844162
"404","52",3.898482115,43.64827844162
"405","54",3.9325456658,43.64827844162
"406","62",3.9542883578,43.64827844162
"407","65",3.9550131142,43.64827844162
"408","63",3.9557378706,43.64827844162
"409","61",3.956462627,43.64827844162
"410","58",3.7977409754,43.64755292958
"411","58",3.8017271356,43.64755292958
"412","59",3.8426758722,43.6479156856
"413","60",3.8434006286,43.64755292958
"414","59",3.8444877632,43.64755292958
"415","59",3.883986987,43.64755292958
"416","61",3.8847117434,43.64755292958
"417","64",3.8854364998,43.64755292958
"418","65",3.8861612562,43.64755292958
"419","62",3.8868860126,43.64755292958
"420","51",3.8919593074,43.64755292958
"421","52",3.8926840638,43.64755292958
"422","50",3.8977573586,43.64755292958
"423","51",3.898482115,43.64755292958
"424","63",3.9550131142,43.64755292958
"425","62",3.9557378706,43.64755292958
"426","55",3.96869986006154,43.6502596475754
"427","57",3.98467268075519,43.6485956053533
"428","53",3.80585824708,43.647698031988
"429","57",3.84502730407556,43.6478753793756
"430","58",3.84548430325,43.6467669582033
"431","53",3.8992068714,43.64755292958
"432","59",3.9571873834,43.64755292958
"433","57",3.7991904882,43.6476047518686
"434","57",3.8028142702,43.64719017356
"435","53",3.80490801091111,43.6459406806022
"436","52",3.80523012486667,43.6470692548867
"437","53",3.8310797698,43.64682741754
"438","53",3.9452289028,43.64755292958
"439","58",3.95583853121111,43.6463437428467
"440","59",3.9521140886,43.64682741754
"441","60",3.9535636014,43.64646466152
"442","61",3.95440915053333,43.6470692548867
"443","60",3.956462627,43.64719017356
"444","56",3.79820218401819,43.64583808294
"445","58",3.800640001,43.64682741754
"446","59",3.8017271356,43.64682741754
"447","56",3.8082499432,43.64646466152
"448","58",3.840501603,43.6461019055
"449","59",3.8412263594,43.6461019055
"450","60",3.84224101836,43.646247007908
"451","61",3.8437630068,43.64682741754
"452","60",3.8448501414,43.6461019055
"453","58",3.883986987,43.64646466152
"454","60",3.8847117434,43.64682741754
"455","62",3.885798878,43.64682741754
"456","60",3.8868860126,43.64682741754
"457","58",3.887610769,43.64646466152
"458","56",3.8897850382,43.64682741754
"459","55",3.8905097946,43.64682741754
"460","54",3.891234551,43.64682741754
"461","53",3.8919593074,43.64682741754
"462","54",3.8926840638,43.64682741754
"463","54",3.8963078458,43.64682741754
"464","53",3.8970326022,43.64682741754
"465","52",3.8981197368,43.64682741754
"466","57",3.800640001,43.6461019055
"467","58",3.8017271356,43.6461019055
"468","56",3.8028142702,43.6461019055
"469","63",3.8434006286,43.6461019055
"470","62",3.844125385,43.6461019055
"471","59",3.885798878,43.6461019055
"472","56",3.8926840638,43.6461019055
"473","52",3.9445041464,43.64573914948
"474","55",3.8028142702,43.64537639346
"475","54",3.8035390266,43.64537639346
"476","62",3.8426758722,43.64537639346
"477","64",3.8434006286,43.64537639346
"478","63",3.844125385,43.64537639346
"479","58",3.885798878,43.64537639346
"480","58",3.8908721728,43.64537639346
"481","59",3.8919593074,43.64537639346
"482","58",3.893046442,43.64537639346
"483","57",3.8944959548,43.64537639346
"484","56",3.8955830894,43.64537639346
"485","55",3.903917788,43.64537639346
"486","53",3.9064544354,43.64537639346
"487","53",3.9176881596,43.64501363744
"488","53",3.9430546336,43.64537639346
"489","59",3.95480604094285,43.6455836826143
"490","54",3.8028142702,43.64465088142
"491","53",3.8035390266,43.64465088142
"492","52",3.8046261612,43.64465088142
"493","57",3.84108140812,43.643780266972
"494","58",3.8412263594,43.64465088142
"495","59",3.8419511158,43.64465088142
"496","60",3.8426758722,43.64465088142
"497","61",3.8437630068,43.64465088142
"498","58",3.8897850382,43.64356261336
"499","59",3.8905097946,43.64465088142
"500","61",3.891234551,43.64465088142
"501","62",3.8919593074,43.64465088142
"502","60",3.8926840638,43.64465088142
"503","59",3.8934088202,43.64465088142
"504","58",3.89471338172,43.643780266972
"505","52",3.905729679,43.64465088142
"506","51",3.9064544354,43.64465088142
"507","52",3.9071791918,43.64465088142
"508","54",3.94517713448571,43.6466201283857
"509","53",3.8028142702,43.64392536938
"510","51",3.804263783,43.64319985734
"511","52",3.8057132958,43.64319985734
"512","53",3.82411580613043,43.64319985734
"513","58",3.8419511158,43.64392536938
"514","59",3.84530311415,43.6441520918925
"515","60",3.847749167,43.64392536938
"516","59",3.8484739234,43.64392536938
"517","60",3.8905097946,43.64356261336
"518","63",3.891234551,43.64392536938
"519","65",3.8919593074,43.64392536938
"520","62",3.8926840638,43.64392536938
"521","60",3.8937711984,43.64356261336
"522","52",3.903917788,43.64392536938
"523","52",3.9064544354,43.64392536938
"524","53",3.9071791918,43.64392536938
"525","56",3.9426922554,43.64392536938
"526","52",3.8028142702,43.64283710132
"527","50",3.804263783,43.64319985734
"528","52",3.824194584,43.64283710132
"529","58",3.84398043372,43.643054754932
"530","60",3.8470244106,43.64283710132
"531","62",3.847749167,43.64319985734
"532","61",3.8484739234,43.64319985734
"533","59",3.8491986798,43.64283710132
"534","58",3.8499234362,43.64319985734
"535","61",3.891234551,43.64319985734
"536","62",3.8919593074,43.64319985734
"537","61",3.8926840638,43.64319985734
"538","52",3.9028306534,43.64319985734
"539","53",3.90470294076667,43.6428975606567
"540","59",3.9408803644,43.64319985734
"541","58",3.9426922554,43.64319985734
"542","57",3.94377939,43.64319985734
"543","56",3.949780372992,43.6481768699344
"544","63",3.847749167,43.6424743453
"545","62",3.8484739234,43.6424743453
"546","57",3.8499234362,43.64211158928
"547","59",3.8908721728,43.6424743453
"548","60",3.8919593074,43.6424743453
"549","59",3.8934088202,43.6424743453
"550","52",3.902105897,43.6424743453
"551","51",3.9028306534,43.6424743453
"552","54",3.9171445923,43.644251849798
"553","53",3.92433175993333,43.6427161826467
"554","59",3.93858530246667,43.6422325079533
"555","60",3.9397932298,43.6424743453
"556","62",3.9408803644,43.6424743453
"557","61",3.941967499,43.6424743453
"558","60",3.9426922554,43.6424743453
"559","59",3.94377939,43.6424743453
"560","58",3.9448665246,43.6424743453
"561","52",3.804263783,43.64174883326
"562","52",3.82938867153333,43.6419906706067
"563","56",3.8430382504,43.64174883326
"564","58",3.845937276,43.64174883326
"565","59",3.8470244106,43.64174883326
"566","60",3.8481115452,43.64174883326
"567","58",3.8491986798,43.64174883326
"568","58",3.8923216856,43.64174883326
"569","52",3.9028306534,43.64174883326
"570","53",3.9252981018,43.64174883326
"571","52",3.9260228582,43.64174883326
"572","53",3.9267476146,43.64174883326
"573","60",3.9390684734,43.64174883326
"574","62",3.9397932298,43.64174883326
"575","63",3.9405179862,43.64174883326
"576","64",3.9412427426,43.64174883326
"577","63",3.9423298772,43.64174883326
"578","62",3.9434170118,43.64174883326
"579","61",3.9441417682,43.64174883326
"580","60",3.9448665246,43.64174883326
"581","59",3.945591281,43.64174883326
"582","58",3.9466784156,43.64174883326
"583","57",3.88899172376216,43.6435528091432
"584","53",3.80435437755,43.6412349288983
"585","54",3.92546535327692,43.6425301539185
"586","57",3.8444877632,43.64174883326
"587","56",3.9350823132,43.64174883326
"588","52",3.83606247005,43.6397990196525
"589","53",3.9017435188,43.6421720486167
"590","56",3.93312547092,43.640878218812
"591","50",3.8354283082,43.64102332122
"592","56",3.844125385,43.64102332122
"593","58",3.8473867888,43.64102332122
"594","57",3.8488363016,43.64102332122
"595","56",3.83634732920206,43.6562272861614
"596","53",3.9071791918,43.64102332122
"597","52",3.9252981018,43.64102332122
"598","50",3.9260228582,43.64102332122
"599","52",3.9267476146,43.64102332122
"600","55",3.9339951786,43.64102332122
"601","53",3.934719935,43.64102332122
"602","58",3.93745790362222,43.6422325079533
"603","60",3.938343717,43.6406605652
"604","61",3.9390684734,43.64102332122
"605","63",3.9397932298,43.64102332122
"606","64",3.9405179862,43.64102332122
"607","65",3.9412427426,43.64102332122
"608","66",3.9423298772,43.64102332122
"609","65",3.9434170118,43.64102332122
"610","63",3.9441417682,43.64102332122
"611","62",3.9448665246,43.64102332122
"612","60",3.945591281,43.64102332122
"613","51",3.83591147913333,43.6405396465267
"614","53",3.842313494,43.64029780918
"615","54",3.8434006286,43.64029780918
"616","54",3.90341898506588,43.6450989917977
"617","53",3.90812137512,43.639862501956
"618","52",3.9071791918,43.64029780918
"619","54",3.922036698,43.63993505316
"620","53",3.9252981018,43.64029780918
"621","52",3.9260228582,43.64029780918
"622","53",3.9267476146,43.64029780918
"623","57",3.934719935,43.64029780918
"624","62",3.9390684734,43.63920954112
"625","64",3.9397932298,43.64029780918
"626","66",3.9405179862,43.64029780918
"627","70",3.9412427426,43.64029780918
"628","72",3.941967499,43.64029780918
"629","69",3.9426922554,43.64029780918
"630","68",3.9434170118,43.64029780918
"631","66",3.9441417682,43.64029780918
"632","64",3.9448665246,43.64029780918
"633","62",3.945591281,43.6388467851
"634","60",3.9463160374,43.64029780918
"635","53",3.84166121324,43.638556580284
"636","52",3.84219270126667,43.6393304597933
"637","53",3.8434006286,43.63920954112
"638","55",3.8553591092,43.63920954112
"639","52",3.8589828912,43.63957229714
"640","52",3.8665928334,43.6388467851
"641","51",3.909353461,43.63957229714
"642","52",3.9100782174,43.63957229714
"643","56",3.91866658074,43.639354643528
"644","54",3.9252981018,43.63957229714
"645","53",3.9260228582,43.63957229714
"646","54",3.9267476146,43.63957229714
"647","59",3.9339951786,43.63920954112
"648","62",3.934719935,43.63957229714
"649","61",3.9354446914,43.63957229714
"650","61",3.938343717,43.6388467851
"651","65",3.9397932298,43.63920954112
"652","69",3.9405179862,43.63920954112
"653","77",3.9412427426,43.63957229714
"654","81",3.941967499,43.63957229714
"655","71",3.9426922554,43.63920954112
"656","69",3.9434170118,43.63920954112
"657","67",3.9441417682,43.63920954112
"658","65",3.9448665246,43.63920954112
"659","61",3.9463160374,43.63848402908
"660","51",3.8426758722,43.6388467851
"661","56",3.84609258094286,43.6386740441381
"662","53",3.84895709433333,43.6386049477533
"663","51",3.8665928334,43.6388467851
"664","53",3.90476333713333,43.6386049477533
"665","54",3.9079039482,43.6388467851
"666","52",3.909353461,43.6388467851
"667","53",3.9100782174,43.6388467851
"668","55",3.9216743198,43.6388467851
"669","56",3.9234862108,43.6388467851
"670","55",3.9260228582,43.6388467851
"671","56",3.93360295748942,43.6442326450675
"672","60",3.9350823132,43.6388467851
"673","60",3.9376189606,43.63848402908
"674","75",3.9412427426,43.6388467851
"675","77",3.941967499,43.6388467851
"676","55",3.82459959492941,43.6380359187024
"677","56",3.8252817186,43.63775851704
"678","57",3.84581648326667,43.6376375983667
"679","53",3.85318484,43.63812127306
"680","52",3.9042801662,43.63812127306
"681","54",3.909353461,43.63812127306
"682","54",3.9158762686,43.63812127306
"683","64",3.9397932298,43.63812127306
"684","67",3.9405179862,43.63812127306
"685","70",3.9412427426,43.63812127306
"686","71",3.941967499,43.63812127306
"687","69",3.9426922554,43.63812127306
"688","67",3.9434170118,43.63812127306
"689","66",3.9441417682,43.63812127306
"690","64",3.9448665246,43.63812127306
"691","51",3.8140479944,43.63739576102
"692","53",3.851372949,43.63667024898
"693","52",3.8520977054,43.63667024898
"694","51",3.8528224618,43.63739576102
"695","54",3.9046425444,43.63739576102
"696","54",3.9151515122,43.63739576102
"697","53",3.91611785406667,43.6371539236733
"698","55",3.9173257814,43.63739576102
"699","56",3.9245733454,43.63739576102
"700","58",3.9263852364,43.63739576102
"701","60",3.938343717,43.637033005
"702","61",3.9390684734,43.637033005
"703","63",3.9397932298,43.63739576102
"704","65",3.9405179862,43.63739576102
"705","66",3.9412427426,43.63739576102
"706","67",3.941967499,43.63739576102
"707","66",3.9426922554,43.63739576102
"708","65",3.9434170118,43.63739576102
"709","64",3.9441417682,43.63739576102
"710","63",3.9448665246,43.63739576102
"711","51",3.8129608598,43.63667024898
"712","50",3.8140479944,43.63667024898
"713","54",3.826006475,43.63667024898
"714","51",3.83627385733333,43.63667024898
"715","50",3.836877821,43.63667024898
"716","51",3.8376025774,43.63667024898
"717","52",3.8383273338,43.63667024898
"718","50",3.8528224618,43.63667024898
"719","51",3.8535472182,43.63667024898
"720","51",3.8557214874,43.63667024898
"721","56",3.8734780192,43.63667024898
"722","55",3.9151515122,43.63667024898
"723","54",3.916601025,43.63667024898
"724","56",3.9173257814,43.63667024898
"725","58",3.920224807,43.63667024898
"726","58",3.923848589,43.63667024898
"727","60",3.92566048,43.63667024898
"728","62",3.9397932298,43.63667024898
"729","63",3.9405179862,43.63667024898
"730","64",3.9423298772,43.63667024898
"731","63",3.9441417682,43.63667024898
