fid,id,LDEN,st_area_sh,st_length_,Long,Lat
341,329178,74,400.316441735,100.039358866,3.93051,43.6052
342,331495,59,300.236811185,80.0316011726,3.88782,43.60536
343,331796,51,100.07979729,40.0159562765,3.85483,43.60565
344,332974,51,100.07976691,40.0159502029,3.89062,43.60499
345,334231,52,100.08029367,40.0160555144,3.8511,43.60525
346,334821,60,100.07978209,40.0159532377,3.87624,43.60483
347,335269,60,100.07978209,40.0159532377,3.86943,43.60483
348,335737,52,200.158567605,60.0237291031,3.86825,43.60475
349,336457,63,100.07922508,40.0158418816,3.93655,43.60372
350,338377,55,100.079804895,40.0159577979,3.83944,43.6046
351,338886,58,100.0792857,40.0158540008,3.85826,43.60426
352,339072,57,100.07976691,40.0159502029,3.89306,43.60379
353,340135,50,100.080308885,40.0160585562,3.83621,43.60428
354,341673,61,100.07976691,40.0159502029,3.88351,43.60338
355,345951,53,200.158969255,60.0238162208,3.93637,43.60179
356,347092,51,1200.95350076,200.079636622,3.91166,43.602
357,347825,57,100.079774495,40.0159517203,3.88509,43.602
358,347851,50,100.0797669,40.0159502029,3.88955,43.60194
359,350090,58,200.15956418,60.0239290973,3.86854,43.60169
360,350640,61,100.079759325,40.0159486875,3.90129,43.60115
361,350703,55,100.08033175,40.0160631253,3.80705,43.60232
362,350768,51,100.080308885,40.0160585562,3.84185,43.60187
363,351107,60,300.238686955,80.0318867786,3.93845,43.60063
364,353772,50,100.07976691,40.0159502029,3.89446,43.60053
365,354151,51,100.07976691,40.0159502029,3.88666,43.60054
366,354227,52,100.079759325,40.0159486875,3.90548,43.60028
367,356021,51,100.08081288,40.0161593134,3.82943,43.60086
368,360289,70,100.080278475,40.0160524766,3.87697,43.59932
369,361210,64,100.08077486,40.0161517155,3.88984,43.59897
370,361282,53,100.080248145,40.016046413,3.92228,43.59852
371,361811,53,200.16109133,60.024234407,3.85108,43.59936
372,362925,55,100.08073698,40.0161441396,3.92822,43.59808
373,363010,50,500.40303357,120.048274903,3.8402,43.59928
374,363354,53,100.08074455,40.016145653,3.92042,43.5981
375,365124,51,100.07978209,40.0159532377,3.87198,43.59831
376,365251,51,200.161030575,60.0242252987,3.89366,43.59806
377,365811,65,100.08079005,40.0161547523,3.86492,43.59823
378,365913,58,100.08076728,40.0161501971,3.88597,43.59794
379,366225,53,100.080278475,40.0160524766,3.87879,43.59795
380,368680,56,200.160045375,60.0240253025,3.8849,43.59724
381,369006,55,600.4841528,140.056328732,3.88071,43.59722
382,369183,62,100.08130165,40.016257029,3.84286,43.59762
383,370894,63,100.08078246,40.0161532319,3.87517,43.59674
384,371970,51,100.08076728,40.0161501971,3.89472,43.5962
